id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL365B739,2024-04-18,landed,365,DL365,DAL365,Delta Air Lines,DL,DAL,Denver International,America/Denver,DEN,KDEN,,A41,15,2024-04-18T06:30:00+00:00,2024-04-18T06:30:00+00:00,2024-04-18T06:44:00+00:00,2024-04-18T06:44:00+00:00,2024-04-18T06:44:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B34,T4,,2024-04-18T12:19:00+00:00,2024-04-18T12:19:00+00:00,2024-04-18T11:53:00+00:00,2024-04-18T11:53:00+00:00,2024-04-18T11:53:00+00:00,N891DN,B739,B739,AC4963
2024-04-18DL2968None,2024-04-18,landed,2968,DL2968,DAL2968,Delta Air Lines,DL,DAL,Tampa International,America/New_York,TPA,KTPA,,E64,12,2024-04-18T07:10:00+00:00,2024-04-18T07:10:00+00:00,2024-04-18T07:21:00+00:00,2024-04-18T07:21:00+00:00,2024-04-18T07:21:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A22,2,,2024-04-18T10:16:00+00:00,2024-04-18T10:16:00+00:00,2024-04-18T09:55:00+00:00,2024-04-18T09:55:00+00:00,2024-04-18T09:55:00+00:00,None,None,None,None
2024-04-18DL9211None,2024-04-18,landed,9211,DL9211,DAL9211,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,C13,23,2024-04-18T09:45:00+00:00,2024-04-18T09:45:00+00:00,2024-04-18T10:08:00+00:00,2024-04-18T10:08:00+00:00,2024-04-18T10:08:00+00:00,Kastrup,Europe/Copenhagen,CPH,EKCH,3,A14,,6,2024-04-18T11:05:00+00:00,2024-04-18T11:05:00+00:00,2024-04-18T11:10:00+00:00,2024-04-18T11:10:00+00:00,2024-04-18T11:10:00+00:00,None,None,None,None
2024-04-18DL2382B712,2024-04-18,landed,2382,DL2382,DAL2382,Delta Air Lines,DL,DAL,Dane County Regional,America/Chicago,MSN,KMSN,,9,17,2024-04-18T05:45:00+00:00,2024-04-18T05:45:00+00:00,2024-04-18T06:02:00+00:00,2024-04-18T06:02:00+00:00,2024-04-18T06:02:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C41,2,,2024-04-18T08:52:00+00:00,2024-04-18T08:52:00+00:00,2024-04-18T08:39:00+00:00,2024-04-18T08:39:00+00:00,2024-04-18T08:39:00+00:00,N928AT,B712,B712,ACDBF4
2024-04-18DL9202None,2024-04-18,landed,9202,DL9202,DAL9202,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B5,15,2024-04-18T08:45:00+00:00,2024-04-18T08:45:00+00:00,2024-04-18T09:00:00+00:00,2024-04-18T09:00:00+00:00,2024-04-18T09:00:00+00:00,Bremen,Europe/Berlin,BRE,EDDW,1,,,,2024-04-18T09:40:00+00:00,2024-04-18T09:40:00+00:00,2024-04-18T09:32:00+00:00,2024-04-18T09:32:00+00:00,2024-04-18T09:32:00+00:00,None,None,None,None
2024-04-18DL6127None,2024-04-18,landed,6127,DL6127,DAL6127,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,33,2024-04-18T22:40:00+00:00,2024-04-18T22:40:00+00:00,2024-04-18T23:13:00+00:00,2024-04-18T23:13:00+00:00,2024-04-18T23:13:00+00:00,Hercilio Luz,America/Sao_Paulo,FLN,SBFL,1,,,3,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,None,None,None,None
2024-04-18DL1074None,2024-04-18,landed,1074,DL1074,DAL1074,Delta Air Lines,DL,DAL,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C9,76,2024-04-18T14:07:00+00:00,2024-04-18T14:07:00+00:00,2024-04-18T15:22:00+00:00,2024-04-18T15:22:00+00:00,2024-04-18T15:22:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B18,5,32,2024-04-18T21:43:00+00:00,2024-04-18T21:43:00+00:00,2024-04-18T22:15:00+00:00,2024-04-18T22:15:00+00:00,2024-04-18T22:15:00+00:00,None,None,None,None
2024-04-18DL7814None,2024-04-18,landed,7814,DL7814,DAL7814,Delta Air Lines,DL,DAL,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,2,,54,2024-04-18T00:50:00+00:00,2024-04-18T00:50:00+00:00,2024-04-18T01:43:00+00:00,2024-04-18T01:43:00+00:00,2024-04-18T01:43:00+00:00,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,254,7,19,2024-04-18T07:55:00+00:00,2024-04-18T07:55:00+00:00,2024-04-18T08:14:00+00:00,2024-04-18T08:14:00+00:00,2024-04-18T08:14:00+00:00,None,None,None,None
2024-04-18DL9453None,2024-04-18,landed,9453,DL9453,DAL9453,Delta Air Lines,DL,DAL,Billund,Europe/Copenhagen,BLL,EKBI,,11,19,2024-04-18T11:50:00+00:00,2024-04-18T11:50:00+00:00,2024-04-18T12:09:00+00:00,2024-04-18T12:09:00+00:00,2024-04-18T12:09:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,011,3,2024-04-18T13:00:00+00:00,2024-04-18T13:00:00+00:00,2024-04-18T12:57:00+00:00,2024-04-18T12:57:00+00:00,2024-04-18T12:57:00+00:00,None,None,None,None
2024-04-18DL9199None,2024-04-18,landed,9199,DL9199,DAL9199,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,B18,22,2024-04-18T10:15:00+00:00,2024-04-18T10:15:00+00:00,2024-04-18T10:36:00+00:00,2024-04-18T10:36:00+00:00,2024-04-18T10:36:00+00:00,Billund,Europe/Copenhagen,BLL,EKBI,3,,,8,2024-04-18T11:20:00+00:00,2024-04-18T11:20:00+00:00,2024-04-18T11:28:00+00:00,2024-04-18T11:28:00+00:00,2024-04-18T11:28:00+00:00,None,None,None,None
2024-04-18DL7053None,2024-04-18,landed,7053,DL7053,DAL7053,Delta Air Lines,DL,DAL,John C. Munroe,America/Toronto,YHM,CYHM,MA,1,,2024-04-18T07:35:00+00:00,2024-04-18T07:35:00+00:00,2024-04-18T07:30:00+00:00,2024-04-18T07:30:00+00:00,2024-04-18T07:30:00+00:00,Orlando International,America/New_York,MCO,KMCO,B,90,28,,2024-04-18T10:30:00+00:00,2024-04-18T10:30:00+00:00,2024-04-18T09:37:00+00:00,2024-04-18T09:37:00+00:00,2024-04-18T09:37:00+00:00,None,None,None,None
2024-04-18DL9651None,2024-04-18,landed,9651,DL9651,DAL9651,Delta Air Lines,DL,DAL,Nürnberg,Europe/Berlin,NUE,EDDN,,A17,17,2024-04-18T09:55:00+00:00,2024-04-18T09:55:00+00:00,2024-04-18T10:11:00+00:00,2024-04-18T10:11:00+00:00,2024-04-18T10:11:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,011,2,2024-04-18T11:15:00+00:00,2024-04-18T11:15:00+00:00,2024-04-18T11:16:00+00:00,2024-04-18T11:16:00+00:00,2024-04-18T11:16:00+00:00,None,None,None,None
2024-04-18DL8705None,2024-04-18,landed,8705,DL8705,DAL8705,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,M49,30,2024-04-18T11:05:00+00:00,2024-04-18T11:05:00+00:00,2024-04-18T11:34:00+00:00,2024-04-18T11:34:00+00:00,2024-04-18T11:34:00+00:00,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,3,,2024-04-18T23:30:00+00:00,2024-04-18T23:30:00+00:00,2024-04-18T23:23:00+00:00,2024-04-18T23:23:00+00:00,2024-04-18T23:23:00+00:00,None,None,None,None
2024-04-18DL9495None,2024-04-18,landed,9495,DL9495,DAL9495,Delta Air Lines,DL,DAL,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,75,7,2024-04-18T02:05:00+00:00,2024-04-18T02:05:00+00:00,2024-04-18T02:11:00+00:00,2024-04-18T02:11:00+00:00,2024-04-18T02:11:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,F8,13,33,2024-04-18T07:50:00+00:00,2024-04-18T07:50:00+00:00,2024-04-18T08:22:00+00:00,2024-04-18T08:22:00+00:00,2024-04-18T08:22:00+00:00,None,None,None,None
2024-04-18DL6192None,2024-04-18,landed,6192,DL6192,DAL6192,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,3,316,18,2024-04-18T21:40:00+00:00,2024-04-18T21:40:00+00:00,2024-04-18T21:57:00+00:00,2024-04-18T21:57:00+00:00,2024-04-18T21:57:00+00:00,Ezeiza Ministro Pistarini,America/Argentina/Buenos_Aires,EZE,SAEZ,IA,,,,2024-04-19T00:45:00+00:00,2024-04-19T00:45:00+00:00,2024-04-19T00:32:00+00:00,2024-04-19T00:32:00+00:00,2024-04-19T00:32:00+00:00,None,None,None,None
2024-04-18DL729A319,2024-04-18,landed,729,DL729,DAL729,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A13,9,2024-04-18T17:45:00+00:00,2024-04-18T17:45:00+00:00,2024-04-18T17:53:00+00:00,2024-04-18T17:53:00+00:00,2024-04-18T17:53:00+00:00,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,E,E16,E14,,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T20:51:00+00:00,2024-04-18T20:51:00+00:00,2024-04-18T20:51:00+00:00,N357NB,A319,A319,A3FFFC
2024-04-18DL710B738,2024-04-18,landed,710,DL710,DAL710,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A20,12,2024-04-18T17:45:00+00:00,2024-04-18T17:45:00+00:00,2024-04-18T17:57:00+00:00,2024-04-18T17:57:00+00:00,2024-04-18T17:57:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,B7A,4,,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T18:44:00+00:00,2024-04-18T18:44:00+00:00,2024-04-18T18:44:00+00:00,N3761R,B738,B738,A44CA0
2024-04-18DL6813None,2024-04-18,landed,6813,DL6813,DAL6813,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B5,46,2024-04-18T16:50:00+00:00,2024-04-18T16:50:00+00:00,2024-04-18T17:35:00+00:00,2024-04-18T17:35:00+00:00,2024-04-18T17:35:00+00:00,Lihue,Pacific/Honolulu,LIH,PHLI,M,4,,26,2024-04-18T17:32:00+00:00,2024-04-18T17:32:00+00:00,2024-04-18T17:58:00+00:00,2024-04-18T17:58:00+00:00,2024-04-18T17:58:00+00:00,None,None,None,None
2024-04-18DL8649None,2024-04-18,landed,8649,DL8649,DAL8649,Delta Air Lines,DL,DAL,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,18,2024-04-18T00:35:00+00:00,2024-04-18T00:35:00+00:00,2024-04-18T00:52:00+00:00,2024-04-18T00:52:00+00:00,2024-04-18T00:52:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,30,,2024-04-18T06:55:00+00:00,2024-04-18T06:55:00+00:00,2024-04-18T06:22:00+00:00,2024-04-18T06:22:00+00:00,2024-04-18T06:22:00+00:00,None,None,None,None
2024-04-18DL3839None,2024-04-18,landed,3839,DL3839,DAL3839,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A37,5,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,Helena,America/Denver,HLN,KHLN,,03,,,2024-04-18T22:58:00+00:00,2024-04-18T22:58:00+00:00,2024-04-18T22:34:00+00:00,2024-04-18T22:34:00+00:00,2024-04-18T22:34:00+00:00,None,None,None,None
2024-04-18DL1561None,2024-04-18,landed,1561,DL1561,DAL1561,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A22,50,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T22:20:00+00:00,2024-04-18T22:20:00+00:00,2024-04-18T22:20:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,37A,24,13,2024-04-18T22:36:00+00:00,2024-04-18T22:36:00+00:00,2024-04-18T22:49:00+00:00,2024-04-18T22:49:00+00:00,2024-04-18T22:49:00+00:00,None,None,None,None
2024-04-18DL3849E75L,2024-04-18,landed,3849,DL3849,DAL3849,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A36,6,2024-04-18T21:25:00+00:00,2024-04-18T21:25:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,Joslin Field - Magic Valley Regional,America/Boise,TWF,KTWF,,02,,,2024-04-18T22:23:00+00:00,2024-04-18T22:23:00+00:00,2024-04-18T22:03:00+00:00,2024-04-18T22:03:00+00:00,2024-04-18T22:03:00+00:00,N315SY,E75L,E75L,A35B0B
2024-04-18DL4302None,2024-04-18,landed,4302,DL4302,DAL4302,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,B4,10,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,Natrona County International Airport,America/Denver,CPR,KCPR,,,,,2024-04-18T22:30:00+00:00,2024-04-18T22:30:00+00:00,2024-04-18T22:11:00+00:00,2024-04-18T22:11:00+00:00,2024-04-18T22:11:00+00:00,None,None,None,None
2024-04-18DL2339BCS3,2024-04-18,landed,2339,DL2339,DAL2339,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A17,24,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:43:00+00:00,2024-04-18T21:43:00+00:00,2024-04-18T21:43:00+00:00,Kansas City International Airport,America/Chicago,MCI,KMCI,EM,B42,,,2024-04-19T00:45:00+00:00,2024-04-19T00:45:00+00:00,2024-04-19T00:31:00+00:00,2024-04-19T00:31:00+00:00,2024-04-19T00:31:00+00:00,N301DU,BCS3,BCS3,A32367
2024-04-18DL722None,2024-04-18,landed,722,DL722,DAL722,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A2,12,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:31:00+00:00,2024-04-18T21:31:00+00:00,2024-04-18T21:31:00+00:00,Dallas/Fort Worth International,America/Chicago,DFW,KDFW,E,E12,E14,,2024-04-19T00:56:00+00:00,2024-04-19T00:56:00+00:00,2024-04-19T00:41:00+00:00,2024-04-19T00:41:00+00:00,2024-04-19T00:41:00+00:00,None,None,None,None
2024-04-18DL1299None,2024-04-18,landed,1299,DL1299,DAL1299,Delta Air Lines,DL,DAL,Jackson-evers,America/Chicago,JAN,KJAN,,17,5,2024-04-18T07:40:00+00:00,2024-04-18T07:40:00+00:00,2024-04-18T07:44:00+00:00,2024-04-18T07:44:00+00:00,2024-04-18T07:44:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D12,2,,2024-04-18T09:59:00+00:00,2024-04-18T09:59:00+00:00,2024-04-18T09:37:00+00:00,2024-04-18T09:37:00+00:00,2024-04-18T09:37:00+00:00,None,None,None,None
2024-04-18DL7797None,2024-04-18,landed,7797,DL7797,DAL7797,Delta Air Lines,DL,DAL,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,257,19,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:53:00+00:00,2024-04-18T18:53:00+00:00,2024-04-18T18:53:00+00:00,Fukuoka,Asia/Tokyo,FUK,RJFF,I,,,,2024-04-18T20:00:00+00:00,2024-04-18T20:00:00+00:00,2024-04-18T19:48:00+00:00,2024-04-18T19:48:00+00:00,2024-04-18T19:48:00+00:00,None,None,None,None
2024-04-18DL5318CRJ9,2024-04-18,landed,5318,DL5318,DAL5318,Delta Air Lines,DL,DAL,Greater Rochester International,America/New_York,ROC,KROC,,B1,6,2024-04-18T05:05:00+00:00,2024-04-18T05:05:00+00:00,2024-04-18T05:11:00+00:00,2024-04-18T05:11:00+00:00,2024-04-18T05:11:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A10,,,2024-04-18T06:29:00+00:00,2024-04-18T06:29:00+00:00,2024-04-18T06:01:00+00:00,2024-04-18T06:01:00+00:00,2024-04-18T06:01:00+00:00,N325PQ,CRJ9,CRJ9,A38237
2024-04-18DL6698None,2024-04-18,landed,6698,DL6698,DAL6698,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,26,2024-04-18T09:00:00+00:00,2024-04-18T09:00:00+00:00,2024-04-18T09:26:00+00:00,2024-04-18T09:26:00+00:00,2024-04-18T09:26:00+00:00,Linate,Europe/Rome,LIN,LIML,1,,04,6,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:16:00+00:00,2024-04-18T10:16:00+00:00,2024-04-18T10:16:00+00:00,None,None,None,None
2024-04-18DL3911None,2024-04-18,landed,3911,DL3911,DAL3911,Delta Air Lines,DL,DAL,Mineta San Jose International Airport,America/Los_Angeles,SJC,KSJC,A,13,6,2024-04-18T15:25:00+00:00,2024-04-18T15:25:00+00:00,2024-04-18T15:31:00+00:00,2024-04-18T15:31:00+00:00,2024-04-18T15:31:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,26B,22,,2024-04-18T16:49:00+00:00,2024-04-18T16:49:00+00:00,2024-04-18T16:25:00+00:00,2024-04-18T16:25:00+00:00,2024-04-18T16:25:00+00:00,None,None,None,None
2024-04-18DL7033None,2024-04-18,landed,7033,DL7033,DAL7033,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,90,1,2024-04-18T12:00:00+00:00,2024-04-18T12:00:00+00:00,2024-04-18T12:01:00+00:00,2024-04-18T12:01:00+00:00,2024-04-18T12:01:00+00:00,John C. Munroe,America/Toronto,YHM,CYHM,MA,1,,,2024-04-18T14:45:00+00:00,2024-04-18T14:45:00+00:00,2024-04-18T14:25:00+00:00,2024-04-18T14:25:00+00:00,2024-04-18T14:25:00+00:00,None,None,None,None
2024-04-18DL396A321,2024-04-18,landed,396,DL396,DAL396,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,76,12,2024-04-18T11:52:00+00:00,2024-04-18T11:52:00+00:00,2024-04-18T12:03:00+00:00,2024-04-18T12:03:00+00:00,2024-04-18T12:03:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A11,T4,,2024-04-18T14:35:00+00:00,2024-04-18T14:35:00+00:00,2024-04-18T14:16:00+00:00,2024-04-18T14:16:00+00:00,2024-04-18T14:16:00+00:00,N360DN,A321,A321,A40CA4
2024-04-18DL2707None,2024-04-18,landed,2707,DL2707,DAL2707,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,75,3,2024-04-18T11:40:00+00:00,2024-04-18T11:40:00+00:00,2024-04-18T11:42:00+00:00,2024-04-18T11:42:00+00:00,2024-04-18T11:42:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,78,4,,2024-04-18T14:21:00+00:00,2024-04-18T14:21:00+00:00,2024-04-18T13:55:00+00:00,2024-04-18T13:55:00+00:00,2024-04-18T13:55:00+00:00,None,None,None,None
2024-04-18DL1188None,2024-04-18,landed,1188,DL1188,DAL1188,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,73,21,2024-04-18T11:25:00+00:00,2024-04-18T11:25:00+00:00,2024-04-18T11:45:00+00:00,2024-04-18T11:45:00+00:00,2024-04-18T11:45:00+00:00,Westchester County Apt,America/New_York,HPN,KHPN,3,2,,8,2024-04-18T14:02:00+00:00,2024-04-18T14:02:00+00:00,2024-04-18T14:09:00+00:00,2024-04-18T14:09:00+00:00,2024-04-18T14:09:00+00:00,None,None,None,None
2024-04-18DL2621A321,2024-04-18,landed,2621,DL2621,DAL2621,Delta Air Lines,DL,DAL,Orlando International,America/New_York,MCO,KMCO,B,72,31,2024-04-18T11:15:00+00:00,2024-04-18T11:15:00+00:00,2024-04-18T11:45:00+00:00,2024-04-18T11:45:00+00:00,2024-04-18T11:45:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G14,7,4,2024-04-18T13:49:00+00:00,2024-04-18T13:49:00+00:00,2024-04-18T13:47:00+00:00,2024-04-18T13:47:00+00:00,2024-04-18T13:47:00+00:00,N107DN,A321,A321,A01F0D
2024-04-18DL8576None,2024-04-18,landed,8576,DL8576,DAL8576,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,G31,32,2024-04-18T12:55:00+00:00,2024-04-18T12:55:00+00:00,2024-04-18T13:27:00+00:00,2024-04-18T13:27:00+00:00,2024-04-18T13:27:00+00:00,Landvetter,Europe/Stockholm,GOT,ESGG,T1,20B,4,12,2024-04-18T15:00:00+00:00,2024-04-18T15:00:00+00:00,2024-04-18T15:12:00+00:00,2024-04-18T15:12:00+00:00,2024-04-18T15:12:00+00:00,None,None,None,None
2024-04-18DL9055None,2024-04-18,landed,9055,DL9055,DAL9055,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,D,24,2024-04-18T19:40:00+00:00,2024-04-18T19:40:00+00:00,2024-04-18T20:03:00+00:00,2024-04-18T20:03:00+00:00,2024-04-18T20:03:00+00:00,San Luis Potosi,America/Mexico_City,SLP,MMSP,A,,,,2024-04-18T21:07:00+00:00,2024-04-18T21:07:00+00:00,2024-04-18T20:56:00+00:00,2024-04-18T20:56:00+00:00,2024-04-18T20:56:00+00:00,None,None,None,None
2024-04-18DL9589None,2024-04-18,landed,9589,DL9589,DAL9589,Delta Air Lines,DL,DAL,Bremen,Europe/Berlin,BRE,EDDW,1,A04,16,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:26:00+00:00,2024-04-18T10:26:00+00:00,2024-04-18T10:26:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,010,,2024-04-18T11:05:00+00:00,2024-04-18T11:05:00+00:00,2024-04-18T11:04:00+00:00,2024-04-18T11:04:00+00:00,2024-04-18T11:04:00+00:00,None,None,None,None
2024-04-18DL1946B739,2024-04-18,landed,1946,DL1946,DAL1946,Delta Air Lines,DL,DAL,Luis Munoz Marin International,America/Puerto_Rico,SJU,TJSJ,B,B11,9,2024-04-18T17:30:00+00:00,2024-04-18T17:30:00+00:00,2024-04-18T17:39:00+00:00,2024-04-18T17:39:00+00:00,2024-04-18T17:39:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A7,9,,2024-04-18T21:30:00+00:00,2024-04-18T21:30:00+00:00,2024-04-18T21:08:00+00:00,2024-04-18T21:08:00+00:00,2024-04-18T21:08:00+00:00,N806DN,B739,B739,AAF87F
2024-04-18DL7508None,2024-04-18,landed,7508,DL7508,DAL7508,Delta Air Lines,DL,DAL,W. A. Mozart,Europe/Vienna,SZG,LOWS,,,31,2024-04-18T14:40:00+00:00,2024-04-18T14:40:00+00:00,2024-04-18T15:11:00+00:00,2024-04-18T15:11:00+00:00,2024-04-18T15:11:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,1,C13,004,13,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:33:00+00:00,2024-04-18T16:33:00+00:00,2024-04-18T16:33:00+00:00,None,None,None,None
2024-04-18DL2950None,2024-04-18,landed,2950,DL2950,DAL2950,Delta Air Lines,DL,DAL,Baltimore/Washington International Thurgood Marshall,America/New_York,BWI,KBWI,,D24,61,2024-04-18T06:00:00+00:00,2024-04-18T06:00:00+00:00,2024-04-18T07:00:00+00:00,2024-04-18T07:00:00+00:00,2024-04-18T07:00:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A11,14,30,2024-04-18T07:53:00+00:00,2024-04-18T07:53:00+00:00,2024-04-18T08:22:00+00:00,2024-04-18T08:22:00+00:00,2024-04-18T08:22:00+00:00,None,None,None,None
2024-04-18DL1651B738,2024-04-18,landed,1651,DL1651,DAL1651,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A9,16,2024-04-18T12:00:00+00:00,2024-04-18T12:00:00+00:00,2024-04-18T12:15:00+00:00,2024-04-18T12:15:00+00:00,2024-04-18T12:15:00+00:00,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D36,,,2024-04-18T14:34:00+00:00,2024-04-18T14:34:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,2024-04-18T14:14:00+00:00,N774DE,B738,B738,AA7833
2024-04-18DL443None,2024-04-18,landed,443,DL443,DAL443,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,32,30,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:30:00+00:00,2024-04-18T17:30:00+00:00,2024-04-18T17:30:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,2,F2,,12,2024-04-18T19:41:00+00:00,2024-04-18T19:41:00+00:00,2024-04-18T19:53:00+00:00,2024-04-18T19:53:00+00:00,2024-04-18T19:53:00+00:00,None,None,None,None
2024-04-18DL4077None,2024-04-18,landed,4077,DL4077,DAL4077,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,21B,22,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:22:00+00:00,2024-04-18T17:22:00+00:00,2024-04-18T17:22:00+00:00,Sky Harbor International,America/Phoenix,PHX,KPHX,3,F7,3,,2024-04-18T18:27:00+00:00,2024-04-18T18:27:00+00:00,2024-04-18T18:26:00+00:00,2024-04-18T18:26:00+00:00,2024-04-18T18:26:00+00:00,None,None,None,None
2024-04-18DL959B739,2024-04-18,landed,959,DL959,DAL959,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,137,21,2024-04-18T17:05:00+00:00,2024-04-18T17:05:00+00:00,2024-04-18T17:25:00+00:00,2024-04-18T17:25:00+00:00,2024-04-18T17:25:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T2,1,,2024-04-19T00:17:00+00:00,2024-04-19T00:17:00+00:00,2024-04-19T00:14:00+00:00,2024-04-19T00:14:00+00:00,2024-04-19T00:14:00+00:00,N871DN,B739,B739,ABFA65
